Preco,Quartos,Suítes,Área Útil (m2),Vagas,Education,Entertainment,Financial,Healthcare,Sustenance,Transportation,Others
1400000,4,4,315,4,0.9981603402581476,1.1948828752696654,0.30654887169638745,2.554870004212715,4.588571224674057,30.454542703583307,0.09479418199078793
225000,2,1,57,1,0.21858650460134949,0,0,0.058381055519273445,0.027558822338763434,26.63577882972231,0
330000,3,1,60,1,0,0,0,0,0,25.69021994338654,0.5539310250925711
950000,4,2,123,2,0,0,0.002801462548634845,0.08947016536316767,1.5615272755371719,13.768100927060887,0.5680718980695101
265000,2,1,67,1,0,0,0,0,0,0,0
13000000,0,0,,0,0.7755842709652048,0.1286652153782211,0,0,3.282108845782852,17.868369633440487,0.7426040231619074
1150000,3,1,126,2,0,0,0,0,0,0,0
450000,3,1,82,1,3.0576145318541856,0.9817352665754295,2.039174271428014,5.383313540303703,4.909584559429218,30.18580035377442,1.5246922829593408
360000,3,1,80,1,1.0220165034811173,1.0887550647554949,0.1338392051619636,1.5345878980074716,7.75271046088535,37.28316724331279,1.5111693839004432
250000,1,0,35,1,0,0,0,0,0,0,0
400000,3,1,74,1,0,0,0,0,0,0,0
470000,3,1,114,2,0.2054256750771874,0.8543279565569959,0,0,1.230574715930306,11.682100562328232,0.16721836409944843
360000,3,1,109,1,0,0,0,0,0,27.567218472249422,0
1100000,3,3,160,3,3.5133703058204713,0.7057395163776246,1.1060959762690994,4.5360595334550355,4.957570899612637,26.301295132219185,1.2046735753158753
550000,4,1,150,2,1.6324992228981152,0.50507268455171,0.11483197451334229,3.817860138164894,2.5504957788187617,27.91155378421974,0.13553570548333777
525000,3,1,95,2,0.6405904474018753,1.3559116498985113,0.8331771858362462,3.3359905181432676,3.7499801649293403,37.889317355806774,0
380000,2,1,65,1,0.23998367584243818,0.047127412063927634,0.7234761410058316,0.5800194597685995,0.4469196320698542,30.114903842179146,0.16020374621811423
490000,3,1,90,2,0,0,0,0,0,26.836882990073352,0
650000,0,0,316,0,0,2.22355445307062,2.0742603688021886,0.16509669858017526,2.9653515387056335,130.15037035819051,6.360740632212488
530000,4,0,120,0,0,0,0,0,0,0,0
660000,3,2,146,2,0,0,0,0,0,0,0
575000,4,1,98,2,0,0,0,0,0,0,0
495000,3,1,104,2,0,0,0.5857213866431369,0.3295788883982296,0.5408826818657808,23.074289773492424,0
350000,3,1,91,0,0,0,0,0,0,0,0
700000,3,1,104,2,0.2223943160697514,1.641594542870517,0,0,1.0787382859727088,12.431648102107575,0.36653941671710094
1700000,4,4,200,3,0.42702697689995545,0.32976737180381915,0.852139765195147,0.9587237889116531,4.249322805582794,23.93247292531274,0.9046735420168954
497000,3,1,79,2,1.7815998275719838,0.8313264037687933,0.3444364756545291,2.0621176157024044,5.223474947118753,23.04420359832795,0.728354614403477
268000,1,0,39,1,2.0506654383711154,0.5601347361587043,0.7649366342485648,1.9750285110528902,2.5620228321074965,40.300426201916,1.8300276166082718
498000,3,1,143,1,0.7951951847729467,2.626319715318806,0.6922233683975996,0,1.4669949519508179,22.96179179376604,1.7156508853339894
270000,2,1,50,0,0.013088603932893876,0.43607903434913187,1.3016821702937094,1.0724563640661868,1.903742823493793,37.36114112939524,0.1575404227509747
210000,3,1,78,1,1.3610753280411976,0,0.14864896580995252,0.5184962662861244,2.9689571504231482,25.948470896986457,0
260000,1,1,30,1,0.6724556608265703,0.5549208406327626,0.512627176246206,0.6850646370854039,0.9767199224715041,23.042199662650933,0
460410,3,1,79,0,0,0,0,0,0,0,0
360000,2,1,55,0,0.05787132332805311,0,0.8536847483443752,0.4216182910735343,0.81456737343063,22.152280426809526,0.021675444914059882
400000,3,1,70,1,0.7610389128223163,2.0452193879606306,0,0.46901560453328034,2.908902589561667,22.671587938196364,0.5788531169601719
740000,3,1,101,2,3.213433111375276,0.7897663247187371,0.9971305844861518,4.982987966075796,4.701231106229963,27.663945557402783,0.9444208700274757
520000,3,1,93,2,0,0.3000124069817397,0.8931875094118146,0.7939492547887852,2.870986788060329,29.903719039505138,0.17039825689331736
310000,1,1,35,1,0.5321121856198497,0.5119562516204043,0.7366331809573774,0.8060368457827379,0.6001465012123435,21.012991984793526,0
820000,4,2,242,3,0,0.3206108950812511,0.9341104385855348,0.811347814568165,3.008552052587724,30.322988627977313,0.15111323565250814
315000,3,1,85,1,1.4740691310701344,2.5912620835925537,0.7026513288873963,0.5188513011660232,6.897022984052108,27.88352690249864,2.5245542939026713
630000,3,1,88,2,0.9993652943899104,2.3397771175692603,0.8235996097991349,0,2.053120501327731,25.058847723322646,1.9962738067087737
730000,3,2,120,2,0,0,0,0.3219507517659647,0,23.29615929254956,0.26002712560368857
4000000,4,4,457,3,0.05716651385867692,0.6831011020254832,0.45971424059938315,1.3887233046240581,0.8549494423607956,11.319587027626927,0
500000,3,1,140,1,0,0,0,0,0,0,0
350000,1,1,53,0,0.8776564007792511,2.6908380676496955,0.44570270649259713,0.8522342559611468,5.798981889826415,31.358632922843473,1.4170763428260764
403000,3,1,69,0,1.6161884337669958,1.024450023948365,0,1.7938328835403863,3.9414974684861233,37.946669710851786,1.2727392293778963
800000,3,2,108,2,0,0,0,0,1.4369589696839986,12.977958160676215,0.5858773598589093
1000000,4,2,143,3,0.23463650174322617,0.15690822824910935,0,0,0.8409258253976494,12.998175013455112,0.3409156496674824
250000,2,0,47,0,0.14170338312292619,0,0.20680246272499608,0.8611344375755202,0.4787448538026365,14.59479921700689,0.023779640442571918
405000,3,1,71,1,0,0,0,0,0,0,0
380000,1,1,36,1,0,0,0,0,0,0,0
560000,3,1,95,2,1.4872071608508242,2.6713501468319185,1.2101906281033612,0.34576230406792374,7.215165586092391,31.418896275853314,3.186317668955589
295000,2,0,80,1,3.938553374938708,1.184272690495088,0.42718335193243806,4.235047602408286,8.08679043057679,33.430616361353344,1.1510611032278466
980000,4,3,140,0,0,0,0,0.3219507517659647,0,23.29615929254956,0.26002712560368857
460000,3,1,137,1,0,0.6396401803856592,0.3000040928773485,1.7757436781110552,1.1357191296432685,11.026331499541143,0
210000,1,1,29,2,0,0,0,0,0,0,0
220000,3,1,90,1,0.049038342845549095,0.997525288004837,0.08075966526264766,0.20709262336175108,0.7947626989525896,22.021651613065625,1.22779129668584
250000,1,1,34,1,0,0,0,0,0,0,0
1100000,3,3,160,3,0,0,0,0,0,0,0
632500,3,1,104,2,3.224032101124996,0.5448934592799047,1.0647462421749274,1.1804930629210142,5.117590679376686,30.598465126269662,0.40110327498229154
530000,2,1,100,0,0,0.581611309357386,0.24217063878079467,1.7260648095427,1.3830024093042739,9.207429127279918,0
320000,3,1,120,0,0,0,0,0,0,0,0
310000,3,0,85,0,3.938553374938708,1.184272690495088,0.42718335193243806,4.235047602408286,8.08679043057679,33.430616361353344,1.1510611032278466
680000,2,0,1705,1,0,0,0,0,0,0,0
360000,2,1,55,1,0.33973510320258254,1.4692856678362607,0,0,1.4720404076869296,13.328120337372708,0.4179319107142827
1541680,4,3,152,2,0,0,0,0,0.23607406673856746,7.346333861663769,0
367000,2,1,54,1,2.1345489227514847,0.6699142586480491,1.5185456957818044,4.461145260914622,3.9569985338999016,29.677075472463788,0.8605472834291623
320000,1,0,45,1,0,0.10823658091720506,0.3347499106849474,0.3849426090632621,3.0207927709758895,20.488121184673744,0.4261660289850637
1000000,3,0,141,3,1.2258907625227218,0.6609544501056828,0.23145247497262655,0,2.125882732515185,21.74648883352009,1.1678658246759424
1228000,4,2,126,2,0,0,0,0,2.8391233416504544,14.245670643706331,1.0817749316203127
800000,4,1,132,2,0.06982886704036786,0.3371013643306874,1.1980897496837768,0.92459240273052,1.5090679772334312,36.36940477786398,0.1543227468259265
310000,2,1,58,1,0,0,0,0,0,0,0
380000,3,1,62,1,0,0,0,0,0,0,0
215000,1,0,34,1,1.1227815208749543,0.8438119062022912,0.20886705667146122,3.1857424167608936,4.269870926974789,28.783542724118078,0.2717067988832016
370000,3,1,64,1,0,0,0,0,0.05095527777670532,16.52830030286502,0
2600000,4,4,323,3,0,0,0,0,0,0,0
335000,3,1,62,1,0.5543490115472843,0.7535823514152914,0,0,1.2831525189199913,25.49727854789115,0.7616603948803804
310000,2,1,69,1,0.15229007536831854,0,1.7878711024296592,1.2112839857387152,0.9471939634249468,26.026261587643997,0.20426689356388192
480000,3,1,85,2,0,0,0,0,0,0,0
450000,2,2,73,1,0.8477821524169282,1.893032741601246,0.17220877814591973,0,1.735217975198727,20.473389821279234,0.8760650399903589
740000,4,2,110,2,2.751472322864222,0.962258520606396,0.47627025093827,3.1738709484449146,7.546086792873609,25.447198570674136,1.066580832616423
290000,1,0,40,1,0.3228499280007836,0.5133003322758001,0.3902098094206118,1.0510628525110037,1.2319968738252052,13.48930576907296,0
750000,4,2,185,2,3.1670769306465405,0.8131906396365882,2.2683597281516716,5.006572294482593,5.505922261212864,30.217501824734995,1.895178459190877
750000,4,3,135,2,0.11575976239926387,0.4272882832734913,0.2205228304345168,1.0062521625342316,1.1048637659960816,8.427253186004124,0
330000,2,0,96,1,1.2788141429789894,0.4037098015096228,0,0.9127186890834724,2.306513131309061,32.96180386962267,1.5650955141092577
220000,2,1,60,1,0,0,0,0,0,0,0
900000,4,4,137,2,0,0,0,0,0,0,0
663718,3,1,86,2,3.122397748851381,1.1568302773146069,1.3873096936700913,4.286840978940392,11.474551257616504,36.6682361763932,1.5419472026221719
1800000,4,4,380,2,0,0,0,0,2.9263309147363894,14.136129514011616,1.303952242828557
480000,3,1,108,1,0.16224432370347894,0,0.0886580586707753,0.4153290752338929,0.927790310499833,20.97183744522223,0.5150244099811169
1300000,4,4,164,3,0.7297486663229588,1.04348573792452,0.4358389795457199,0.9640476198659558,0.9534918290278591,30.83800701370312,0
650000,3,1,118,2,0.7813631837530303,2.8264542488869457,0.768656499135423,0.8573204819536634,7.0380117427078694,33.36984805179261,1.9095347206794735
540000,3,1,68,1,1.6161884337669958,1.024450023948365,0,1.7938328835403863,3.9414974684861233,37.946669710851786,1.2727392293778963
360000,2,1,53,2,0,0,0,0,0,0,0
580000,4,3,130,2,0,0,0,0,0,0,0
554000,3,1,65,1,2.0845710358132865,1.1328584926070664,0.6747661413064331,3.231256180062538,7.564261358521871,27.355045703422512,1.153541190558729
2950000,6,6,312,4,1.8692328828494644,0.11728240831562482,0.5220085267539473,4.096767239024816,2.7654822779357664,24.795196436745723,0.4246433443472265
1400000,4,2,168,3,0,0.4786186694467415,0.12362294607610545,1.783831242143533,1.3192742589784476,8.896357041707134,0
320000,3,1,61,1,0,0,0,0,0,0,0
10800000,0,0,,0,0.7762486569514723,0.200812149810885,0,0,2.9877260658349134,16.35811822622396,0.7065049270445427
570000,3,1,134,2,0.7501182898386802,0.9097191730503278,0.06520899691646662,1.2630770875657729,6.437717195608507,34.71027466760792,0.9960508300679971
750000,4,3,200,3,0.36844396342186836,1.3091051947398746,1.2552289349452914,2.880352531186624,4.91761636277514,39.12322363052564,0
690000,3,2,90,2,1.9690532555516023,0.41013664132440886,0,0.6814979148028452,3.2908546704676915,17.730186648450317,0.1891410559397732
520000,3,1,120,1,2.0819165776881974,0.9889443805649345,0.43833528655029635,2.5803054587621226,6.5020981623080045,24.174812835837262,0.8924621394204868
1200000,4,4,203,3,0,0,0,0,0,0,0
232500,1,1,32,1,0,0,0,0,0,0,0
750000,3,1,91,2,0,0,0,0,0,0,0
1190000,4,4,208,3,0,0.7362027756994343,0.9837318832327866,0.0771490353551269,1.990946873209623,68.6140972606601,12.142248684951367
2000000,4,3,248,3,0,0.09430271440752575,0.4634828859075217,0,1.2517659387325244,44.25376060169909,3.3475920429067636
470000,3,1,97,2,0,0,0.06282487976383436,0,0.14806665027065707,27.279362583145556,0
460000,3,1,97,1,0.04495578556094665,1.0403787943170233,1.6992008303515227,2.183319318974114,4.462969518762183,40.52293215155082,0.061283243501850736
240000,2,0,45,0,0,0,0,0,0,0,0
340000,2,1,60,1,3.2080976550817386,1.0653029850717055,1.0865912696781683,4.9143503149137056,10.295848864434289,30.52443295680803,1.5980244642979406
260000,2,0,51,2,0.7660500236525147,0.7193170219202133,0,0,2.878472551182137,18.077875795775434,0.6599993112745126
1190658,4,4,176,3,0,0,0,0,0,0,0
700000,3,3,163,2,0.4835589749039374,0.757795484264687,0.378270455306376,0.7899164560579872,0.7875762891594682,25.04830341064202,0
530000,3,1,101,1,1.3785868916762003,2.21900148940964,0.1941468022845942,0.4035709705794777,4.820980324670299,20.49525160340893,1.6468530796399976
330000,2,0,45,1,0.34392384552466515,0.0014397989784662286,0.4033795903406789,0.8651533706512957,0.9825674488302225,10.639527156267729,0.1646703676297717
240000,2,0,75,1,0,0,0,0,0,20.66788969931032,0
370000,2,1,58,1,0,0,0,0,0,0,0
1500000,3,3,186,3,0,0.08019807060643677,0.3392757242890137,0.5562729814598827,1.9915158570475655,23.370795002419694,0.4086474572614761
420000,3,1,75,2,0.1578108106744221,0,2.2581811117311483,1.6824641877226312,0.9098519845926365,28.21537949918963,0.3880576276454666
1200000,4,4,174,3,0.9046740956905921,0,0,0,0,23.72527412835344,0
1000000,4,2,220,3,2.8017179488493653,0.993931010733274,0.503126004124223,3.3326564357726634,7.757092394850874,25.801330163811084,1.124626651877092
250000,2,1,50,1,0.7898812137356663,0.9526844577762225,0,0,2.385075115660812,20.23775370560326,0.7002614157491601
1900000,7,2,240,4,0.3170725250846508,0.9598026380726408,0.8972391182808848,1.703632049176424,0.40550011411723846,28.507611085464205,2.53852652953487
330000,3,0,81,1,0.3944095982304192,0.8504108799387282,0,0,0.9676946181422383,23.647877067214452,0.7486014145096529
750000,4,1,140,2,0.4914577868803012,2.816762324166681,0,0,0.8978169760598222,14.289845055219494,0.8461803994947662
955000,4,2,217,2,0,0,0,0,0,0,0
350000,3,0,74,1,0,0,0,0,0,0,0
750000,4,2,179,2,0.40528934574263586,0.5565584019654388,0.8773643545119236,1.3390202650634564,6.404424335394308,33.968609132466284,1.0901275166326014
1400000,3,1,200,0,0,0,0,0,0,0,0
560000,3,1,87,2,0.3479682776925463,0.6592366244199054,0.7470040884045301,1.1503335027394073,0.887822734406797,15.546708478311924,0
320000,3,1,114,1,0.09107786055847952,0,1.635266555231685,1.166327800620222,0.6933966429254468,26.821939604846854,0.1887150886730717
965000,4,4,173,3,0,0,0,0.3219507517659647,0,23.29615929254956,0.26002712560368857
400000,4,1,138,1,1.2338500001295782,0.23372632762635145,3.5190546794302966,3.7681293132475706,5.755922452976076,34.79890828125016,2.055731762736151
1500000,0,0,,0,0,0,0,0,0,11.004564034828658,0
395000,3,1,100,1,1.0948591890360693,0.7867318680627428,0,2.043696538413214,1.7062815986594466,28.922612333730427,0
130000,2,1,87,1,0.07626329035474953,1.057205886793115,0.13916696002648654,0.23176440481240934,0.7529966138049058,22.199935344843123,1.221953425486805
350000,3,2,86,1,1.3964554623845427,0.08723133244231576,0,0,0.44940492814410693,20.370865524143568,0
600000,3,1,81,2,0,0,0,0,0,0,0
420000,3,1,133,1,0.7905477671805421,1.8791780490256702,0,0.3731441084064145,2.7138843955866165,20.08733930775638,0.6612771864602369
790000,2,1,96,2,2.045819866911025,0.6588503721099271,1.970659649465424,4.602091234132754,3.885097172948408,29.55606225389223,1.0077545951180027
200000,1,0,33,1,0,0,0,0,0,0,0
415000,3,1,56,1,0,0,0,0,0,0,0
600000,4,2,100,2,0.551341521127667,2.0099204415867518,0,0,1.7830504805708511,16.373702661578363,0.6579040300931598
300000,3,1,83,1,0.42025678636984665,0,3.592649843982768,2.845407224485118,1.993956274156971,29.737773727256418,0.7824459780844253
320000,2,1,55,1,0,0,0,0,0,0,0
242940,2,1,51,0,0,0,0,0,0,0,0
930000,3,2,127,2,1.2968334915498234,2.5947818680249015,0.533794996447203,0.5918339596429427,6.395932740852057,27.466684217281333,2.083562724232283
850000,4,2,147,3,0,0,0,0,0,0,0
770000,2,1,101,2,0,0,0,0.3219507517659647,0,23.29615929254956,0.26002712560368857
200000,1,0,33,1,0,0,0,0,0,0,0
290000,2,1,55,1,0,0,0,0,0,0,0
315000,2,1,43,0,2.4133645822413694,0.7280489280883639,0.3085509797744237,2.1290912936933784,6.123178241297744,23.0384004250069,0.6873677161499003
370000,2,0,84,1,0.2764544150631616,0.9747169650901633,0.630769819107949,1.638233845889494,1.3147799254711876,14.772619959265436,0
680000,4,2,105,0,0,0,0,0,0,0,0
470000,2,1,94,1,1.394574140299802,2.578559445458073,0.5825682882655141,0.5524984015612736,6.53914300474771,27.23031840779098,2.2502486499323178
1450000,4,2,150,2,0.06508301696791181,1.7578025318244526,0,0,0.556790782875572,9.840226508544154,0.33342843608473666
280000,1,0,36,1,2.3384674026676615,0.3089306061754423,0.8366814851331495,1.5920477945071403,6.072140531274118,27.18710215581638,1.8432919931206697
1300000,6,2,350,5,2.526368786659158,0.6681958366386255,0.20536243384824251,2.2677975525274725,7.121925992114527,26.96428307028313,1.0865366819917412
499000,4,2,204,2,1.165041629480329,0.9413050850218481,0.12235767046585488,2.973530970008961,4.140093173022454,29.056056785730892,0.166199976520233
560000,3,1,95,2,1.253760933088713,2.800476559574496,1.4493810090808523,0.35392406313608876,7.40407745533871,33.30097264194369,3.2620268876801055
299000,3,1,105,1,1.671425595515248,0.33800437323048665,0,0.34740944463125867,1.9463691052962424,17.189211815261057,0.10475187484843593
2000000,4,4,335,4,0,0,0,0,0,0,0
980000,3,1,260,3,3.1296274275767937,0.8626209025522152,0.4467269010004478,3.4657479521430066,8.067092351058141,27.062970436960416,1.1688624483902206
606900,3,1,84,2,1.8542827367344201,1.1339072632054226,0.860695905610821,3.3570642055859508,7.899238503703797,30.598187803204475,1.2793510031566315
690000,4,1,178,3,0.1517744252279026,1.9595815791211375,0,0,0.6415921667156285,10.725086475757593,0.40300003099298043
420000,3,1,65,1,1.4106881653761225,0.6905264245501421,0.7919689629477505,2.287903530728922,7.657148024623374,39.771952476540406,1.442912848598573
480000,3,1,76,2,1.2554717491918046,0.2406499094908488,3.276759739976932,3.621834068883234,6.030263222469911,35.04713432309485,2.106692309118357
325000,2,1,70,1,0.6356458774913756,1.3744280313145525,0.9280353096636932,2.8673894696092543,5.172173398486885,35.95346308130908,0.005472603542968159
850000,4,2,208,2,1.4965646008428037,0,0.4633908947694644,1.5370778657340602,2.013024781683816,19.992776998027214,0.4764584819436386
715000,4,4,140,2,0.09994124526094003,0.6529894634325393,0,0,0.26584584316615895,15.40546212539886,0.0695182796396955
350000,2,1,67,1,1.6679112499910982,0.150165735627887,0.19119009873308654,0.4710899047602214,2.081023168827563,17.606167053355794,0.3196397630008481
499000,3,1,65,1,1.9448540323874042,1.0705685777554508,0.603576819881638,2.955573952112158,6.943323434642461,26.80833724957502,1.064843361043961
